Date,Region,Sales Territory Key,Conditions,Precipitation (in),Snow (in),Max Temperature,Average Temperature,Min Temperature
2017-02-11,Northeast,2,Snow,9.51,152,26,21,11
2017-02-11,Northwest,1,Clear,0,0,48,41,35
2017-02-11,Northwest,1,Rain,8.28,0,44,,33
2017-02-11,Southeast,5,Clear,0,0,78,72,63
2017-02-11,Southwest,4,Clear,0,0,82,73,58
2017-02-11,United Kingdom,10,Rain,0.02,,,35,
2017-02-12,Australia,9,Clear,0,0,68,59.5,57
2017-02-12,Canada,6,Clear,0,0,80,,72
2017-02-12,Canada,6,Rain,0.05,0,25,,19
2017-02-12,Central,3,Clear,0,0,54,49,29
2017-02-12,France,7,Clear,0,0,56,38.5,40
2017-02-12,Germany,8,Clear,0,0,31,28,23
2017-02-12,Northeast,2,Clear,0,0,31,,18
2017-02-12,Northeast,2,Rain,1.22,0,32,,17
2017-02-12,Northeast,2,Snow,5.8,37,28,25,15
2017-02-12,Northwest,1,Clear,0,0,48,41,32
2017-02-12,Northwest,1,Rain,0.4,0,,,
2017-02-12,Southeast,5,Clear,0,0,79,71,62
2017-02-12,Southwest,4,Clear,0,0,83,73,64
2017-02-12,United Kingdom,10,Rain,0.05,,,38,
2017-02-13,Australia,9,Snow,0.87,2,70,61.5,55
2017-02-13,Canada,6,Clear,0,0,81,,60
2017-02-13,Canada,6,Rain,1.3,0,,,
2017-02-13,Canada,6,Snow,1.2,4,34,,22
2017-02-13,Central,3,Clear,0,0,52,38,26
2017-02-13,France,7,Snow,0.82,6,55,42.5,44
2017-02-13,Germany,8,Snow,0.82,6,36,26.5,19
2017-02-13,Northeast,2,Clear,0,0,34,,24
2017-02-13,Northeast,2,Rain,7.27,0,34,,24
2017-02-13,Northeast,2,Snow,48.2,319,33,30,21
2017-02-13,Northwest,1,Clear,0,0,53,42,32
2017-02-13,Northwest,1,Rain,0.07,0,60,,27
2017-02-13,Southeast,5,Clear,0,0,80,71,62
2017-02-13,Southwest,4,Clear,0,0,78,70,60
2017-02-13,United Kingdom,10,Clear,0,,,43,
2017-02-14,Australia,9,Clear,0,0,68,57.5,55
2017-02-14,Canada,6,Clear,0,0,58,,42
2017-02-14,Central,3,Clear,0,0,57,44,31
2017-02-14,France,7,Clear,0,0,59,45.5,44
2017-02-14,Germany,8,Clear,0,0,41,27.5,17
2017-02-14,Northeast,2,Clear,0,0,36,27,18
2017-02-14,Northeast,2,Rain,0.33,0,31,,
2017-02-14,Northeast,2,Snow,0.42,3,31,,17
2017-02-14,Northwest,1,Clear,0,0,52,,36
2017-02-14,Northwest,1,Rain,2.47,0,57,45,34
2017-02-14,Southeast,5,Clear,0,0,81,72,64
2017-02-14,Southwest,4,Rain,68.92,0,72,60,46
2017-02-14,United Kingdom,10,Clear,0,,,45,
2017-02-15,Australia,9,Clear,0,0,89,72.5,46
2017-02-15,Canada,6,Clear,0,0,60,,44
2017-02-15,Central,3,Clear,0,0,54,41,26
2017-02-15,France,7,Clear,0,0,69,52,45
2017-02-15,Germany,8,Clear,0,0,52,37,25
2017-02-15,Northeast,2,Clear,0,0,38,,18
2017-02-15,Northeast,2,Rain,1.22,0,41,,20
2017-02-15,Northeast,2,Snow,0.39,1,40,32,26
2017-02-15,Northwest,1,Rain,100.16,0,53,49,42
2017-02-15,Southeast,5,Clear,0,0,82,73,64
2017-02-15,Southeast,5,Rain,0.02,0,86,,63
2017-02-15,Southwest,4,Clear,0,0,66,53,41
2017-02-15,Southwest,4,Rain,3.65,0,53,,38
2017-02-15,United Kingdom,10,Clear,0,,,48,
2017-02-16,Australia,9,Rain,0.44,0,78,64.5,58
2017-02-16,Canada,6,Clear,0,0,85,,72
2017-02-16,Canada,6,Rain,0.18,0,,,
2017-02-16,Canada,6,Snow,0.34,2,42,,28
2017-02-16,Central,3,Clear,0,0,76,51,40
2017-02-16,France,7,Rain,0.1,0,62,49.5,50
2017-02-16,Germany,8,Rain,0.15,0,54,40,27
2017-02-16,Northeast,2,Clear,0,0,,,
2017-02-16,Northeast,2,Rain,1.79,0,34,,26
2017-02-16,Northeast,2,Snow,19.99,96,38,33,24
2017-02-16,Northwest,1,Clear,0,0,,,
2017-02-16,Northwest,1,Rain,135.98,0,52,51,45
2017-02-16,Southeast,5,Clear,0,0,82,73,65
2017-02-16,Southeast,5,Rain,0.05,0,,,
2017-02-16,Southwest,4,Clear,0,0,65,50,36
2017-02-16,United Kingdom,10,Rain,0.06,,,47,41
2017-02-17,Australia,9,Clear,0,0,78,65,54
2017-02-17,Canada,6,Clear,0,0,58,,40
2017-02-17,Central,3,Clear,0,0,77,59,41
2017-02-17,France,7,Clear,0,0,60,44.5,48
2017-02-17,Germany,8,Clear,0,0,43,40.5,37
2017-02-17,Northeast,2,Clear,0,0,37,30,21
2017-02-17,Northeast,2,Rain,0.2,0,,,
2017-02-17,Northeast,2,Snow,0.05,1,35,,19
2017-02-17,Northwest,1,Clear,0,0,55,,41
2017-02-17,Northwest,1,Rain,3.94,0,52,48,38
2017-02-17,Southeast,5,Clear,0,0,79,66,59
2017-02-17,Southwest,4,Clear,0,0,71,58,42
2017-02-17,Southwest,4,Rain,0.01,,,,
2017-02-17,United Kingdom,10,Rain,0.01,,,48,
2017-02-18,Australia,9,Clear,0,0,67,57,55
2017-02-18,Canada,6,Clear,0,0,61,,43
2017-02-18,Central,3,Clear,0,0,74,54,35
2017-02-18,France,7,Clear,0,0,56,42.5,42
2017-02-18,Germany,8,Clear,0,0,40,38.5,37
2017-02-18,Northeast,2,Clear,0,0,45,36,21
2017-02-18,Northwest,1,Clear,0,0,44,,38
2017-02-18,Northwest,1,Rain,5.41,0,47,44,40
2017-02-18,Southeast,5,Clear,0,0,80,70,60
2017-02-18,Southwest,4,Clear,0,0,80,70,54
2017-02-18,United Kingdom,10,Clear,0,,,46,
2017-02-19,Australia,9,Clear,0,0,63,54.5,48
2017-02-19,Canada,6,Clear,0,0,68,,51
2017-02-19,Central,3,Clear,0,0,69,55,40
2017-02-19,France,7,Clear,0,0,56,42.5,40
2017-02-19,Germany,8,Clear,0,0,46,39.5,33
2017-02-19,Northeast,2,Clear,0,0,55,49,29
2017-02-19,Northwest,1,Clear,0,0,59,,40
2017-02-19,Northwest,1,Rain,16.05,0,46,44,38
2017-02-19,Southeast,5,Clear,0,0,85,75,66
2017-02-19,Southwest,4,Clear,0,0,86,,56
2017-02-19,Southwest,4,Rain,0.21,0,81,74,63
2017-02-19,United Kingdom,10,Clear,0,,,47,
2017-02-20,Australia,9,Clear,0,0,70,58,49
2017-02-20,Canada,6,Clear,0,0,74,,56
2017-02-20,Central,3,Clear,0,0,,,
2017-02-20,Central,3,Rain,3.08,0,65,61,52
2017-02-20,France,7,Clear,0,0,58,50,47
2017-02-20,Germany,8,Clear,0,0,50,44.5,40
2017-02-20,Northeast,2,Clear,0,0,54,44,30
2017-02-20,Northwest,1,Rain,18.93,0,45,43,39
2017-02-20,Southeast,5,Clear,0,0,84,72,66
2017-02-20,Southeast,5,Rain,0.41,0,88,,67
2017-02-20,Southwest,4,Rain,109.09,0,74,66,56
2017-02-20,United Kingdom,10,Clear,0,,,54,49
2017-02-21,Australia,9,Clear,0,0,75,63.5,46
2017-02-21,Canada,6,Clear,0,0,64,,49
2017-02-21,Central,3,Clear,0,0,71,55,38
2017-02-21,Central,3,Rain,0.08,0,,,
2017-02-21,France,7,Clear,0,0,63,53,52
2017-02-21,Germany,8,Clear,0,0,50,45,38
2017-02-21,Northeast,2,Clear,0,0,45,35,21
2017-02-21,Northwest,1,Rain,24.39,0,45,43,38
2017-02-21,Southeast,5,Clear,0,0,80,70,66
2017-02-21,Southwest,4,Clear,0,0,81,64,50
2017-02-21,Southwest,4,Rain,1.39,0,68,,46
2017-02-21,United Kingdom,10,Rain,0.06,,,53,50
2017-02-22,Australia,9,Clear,0,0,92,75,49
2017-02-22,Canada,6,Clear,0,0,64,,53
2017-02-22,Central,3,Clear,0,0,79,57,41
2017-02-22,France,7,Clear,0,0,66,51.5,49
2017-02-22,Germany,8,Clear,0,0,51,44.5,37
2017-02-22,Northeast,2,Clear,0,0,51,43,29
2017-02-22,Northeast,2,Rain,0.15,0,,,
2017-02-22,Northwest,1,Clear,0,0,46,41,34
2017-02-22,Northwest,1,Rain,14.88,0,46,,33
2017-02-22,Northwest,1,Snow,0.7,2,37,,30
2017-02-22,Southeast,5,Clear,0,0,80,,69
2017-02-22,Southeast,5,Rain,3.63,0,77,68,66
2017-02-22,Southwest,4,Clear,0,0,82,63,46
2017-02-22,United Kingdom,10,Rain,0.01,,57,54,
2017-02-23,Australia,9,Clear,0,0,78,66.5,55
2017-02-23,Canada,6,Clear,0,0,58,,37
2017-02-23,Canada,6,Rain,2.1,0,78,,65
2017-02-23,Central,3,Clear,0,0,63,55,42
2017-02-23,France,7,Clear,0,0,61,49.5,54
2017-02-23,Germany,8,Clear,0,0,48,44,41
2017-02-23,Northeast,2,Clear,0,0,62,49,34
2017-02-23,Northeast,2,Rain,1.8,0,,,
2017-02-23,Northwest,1,Clear,0,0,45,,32
2017-02-23,Northwest,1,Rain,3.25,0,43,38,32
2017-02-23,Northwest,1,Snow,0.3,1,37,,28
2017-02-23,Southeast,5,Clear,0,0,80,69,63
2017-02-23,Southeast,5,Rain,18.89,0,75,,63
2017-02-23,Southwest,4,Clear,0,0,88,65,47
2017-02-23,United Kingdom,10,Rain,0.01,,52,49,
2017-02-24,Australia,9,Clear,0,0,69,61.5,59
2017-02-24,Canada,6,Clear,0,0,75,,54
2017-02-24,Central,3,Clear,0,0,44,40,24
2017-02-24,Central,3,Rain,0.03,,44,,25
2017-02-24,France,7,Clear,0,0,55,43,49
2017-02-24,Germany,8,Clear,0,0,45,38,32
2017-02-24,Northeast,2,Clear,0,0,70,57,40
2017-02-24,Northeast,2,Rain,0.01,0,,,
2017-02-24,Northwest,1,Clear,0,0,46,37,33
2017-02-24,Northwest,1,Rain,2.72,0,46,,32
2017-02-24,Northwest,1,Snow,0.87,7,34,,27
2017-02-24,Southeast,5,Clear,0,0,81,71,63
2017-02-24,Southwest,4,Clear,0,0,85,71,52
2017-02-24,United Kingdom,10,Rain,0.08,,,43,
2017-02-25,Canada,6,Clear,0,0,77,,59
2017-02-25,Central,3,Clear,0,0,45,29,19
2017-02-25,Central,3,Rain,0.13,0,,,
2017-02-25,Central,3,Snow,0.01,0,,,
2017-02-25,France,7,Clear,0,0,59,42.5,39
2017-02-25,Germany,8,Clear,0,0,44,38,31
2017-02-25,Northeast,2,Clear,0,0,71,,44
2017-02-25,Northeast,2,Rain,0.96,0,70,57,49
2017-02-25,Northwest,1,Clear,0,0,43,,28
2017-02-25,Northwest,1,Rain,0.75,0,43,39,30
2017-02-25,Southeast,5,Clear,0,0,84,73,65
2017-02-25,Southwest,4,Clear,0,0,71,55,41
2017-02-25,United Kingdom,10,Clear,0,,,47,41
2017-02-26,Australia,9,Rain,0.14,0,85,70,52
2017-02-26,Canada,6,Clear,0,0,84,,68
2017-02-26,Canada,6,Rain,0.58,0,71,,37
2017-02-26,Central,3,Clear,0,0,54,41,30
2017-02-26,France,7,Rain,0.14,0,64,48.5,47
2017-02-26,Germany,8,Rain,0.35,0,51,46.5,41
2017-02-26,Northeast,2,Clear,0,0,47,44,30
2017-02-26,Northeast,2,Rain,11.97,0,63,,35
2017-02-26,Northwest,1,Clear,0,0,,,
2017-02-26,Northwest,1,Rain,17.71,0,42,39,34
2017-02-26,Northwest,1,Snow,3.71,19,36,,28
2017-02-26,Southeast,5,Clear,0,0,85,74,65
2017-02-26,Southwest,4,Clear,0,0,63,,39
2017-02-26,Southwest,4,Rain,0.01,0,73,50,35
2017-02-26,United Kingdom,10,Rain,0.05,,55,51,
2017-02-27,Australia,9,Clear,0,0,91,76,55
2017-02-27,Canada,6,Clear,0,0,64,,48
2017-02-27,Central,3,Clear,0,0,66,41,23
2017-02-27,Central,3,Rain,0.02,,,,
2017-02-27,France,7,Clear,0,0,65,49,52
2017-02-27,Germany,8,Clear,0,0,56,50,44
2017-02-27,Northeast,2,Clear,0,0,48,40,26
2017-02-27,Northeast,2,Rain,0.01,0,,,
2017-02-27,Northwest,1,Clear,0,0,,,
2017-02-27,Northwest,1,Rain,13.74,0,41,,34
2017-02-27,Northwest,1,Snow,6.05,22,39,38,31
2017-02-27,Southeast,5,Clear,0,0,83,,68
2017-02-27,Southeast,5,Rain,0.01,0,83,77,74
2017-02-27,Southwest,4,Clear,0,0,76,71,55
2017-02-27,Southwest,4,Rain,0.11,,,,
2017-02-27,United Kingdom,10,Rain,0.28,,,44,
2017-02-28,Australia,9,Clear,0,0,92,76.5,58
2017-02-28,Canada,6,Clear,0,0,70,,56
2017-02-28,Central,3,Clear,0,0,73,64,43
2017-02-28,France,7,Rain,0.01,0,62,42.5,47
2017-02-28,Germany,8,Clear,0,0,52,47.5,40
2017-02-28,Northeast,2,Clear,0,0,55,44,32
2017-02-28,Northeast,2,Rain,0.06,0,,,
2017-02-28,Northwest,1,Clear,0,0,47,,32
2017-02-28,Northwest,1,Rain,8.38,0,46,37,33
2017-02-28,Northwest,1,Snow,10.38,41,36,,28
2017-02-28,Southeast,5,Clear,0,0,83,78,74
2017-02-28,Southeast,5,Rain,0.19,0,83,,73
2017-02-28,Southwest,4,Clear,0,0,81,75,65
2017-02-28,United Kingdom,10,Rain,0.28,,,40,34
2017-03-01,Canada,6,Clear,0,0,85,,76
2017-03-01,Canada,6,Rain,0.01,0,56,,41
2017-03-01,Central,3,Clear,0,0,53,46,28
2017-03-01,France,7,Clear,0,0,64,47,49
2017-03-01,Germany,8,Rain,0.02,0,45,39.5,34
2017-03-01,Northeast,2,Clear,0,0,60,,42
2017-03-01,Northeast,2,Rain,1.19,0,58,53,41
2017-03-01,Northwest,1,Clear,0,0,49,,42
2017-03-01,Northwest,1,Rain,4.73,0,45,44,37
2017-03-01,Northwest,1,Snow,0.49,0,36,,26
2017-03-01,Southeast,5,Clear,0,0,84,77,72
2017-03-01,Southwest,4,Clear,0,0,76,71,55
2017-03-01,United Kingdom,10,Rain,0.06,,,45,41
2017-03-02,Canada,6,Clear,0,0,75,,62
2017-03-02,Central,3,Clear,0,0,57,38,21
2017-03-02,France,7,Clear,0,0,63,47.5,47
2017-03-02,Germany,8,Clear,0,0,45,42,36
2017-03-02,Northeast,2,Clear,0,0,61,50,36
2017-03-02,Northeast,2,Rain,0.93,0,60,,48
2017-03-02,Northwest,1,Clear,0,0,49,,42
2017-03-02,Northwest,1,Rain,3.78,0,46,44,39
2017-03-02,Southeast,5,Clear,0,0,84,,69
2017-03-02,Southeast,5,Rain,0.18,0,85,76,69
2017-03-02,Southwest,4,Clear,0,0,68,55,44
2017-03-02,United Kingdom,10,Rain,0.02,,,46,41
2017-03-03,Australia,9,Clear,0,0,84,69,62
2017-03-03,Canada,6,Clear,0,0,54,,25
2017-03-03,Canada,6,Rain,0.19,0,87,,71
2017-03-03,Central,3,Clear,0,0,65,40,23
2017-03-03,France,7,Clear,0,0,68,51,49
2017-03-03,Germany,8,Clear,0,0,53,44.5,35
2017-03-03,Northeast,2,Clear,0,0,44,,22
2017-03-03,Northeast,2,Snow,0,0,36,31,20
2017-03-03,Northwest,1,Clear,0,0,,,
2017-03-03,Northwest,1,Rain,21.02,0,49,47,37
2017-03-03,Southeast,5,Clear,0,0,83,74,67
2017-03-03,Southeast,5,Rain,1.69,0,83,,68
2017-03-03,Southwest,4,Clear,0,0,66,51,37
2017-03-03,United Kingdom,10,Clear,0,,,47,41
2017-03-04,Australia,9,Clear,0,0,85,72,57
2017-03-04,Canada,6,Clear,0,0,39,,12
2017-03-04,Canada,6,Rain,0.12,0,83,,73
2017-03-04,Central,3,Clear,0,0,72,59,47
2017-03-04,France,7,Clear,0,0,62,47,54
2017-03-04,Germany,8,Clear,0,0,62,49.5,38
2017-03-04,Northeast,2,Clear,0,0,29,20,10
2017-03-04,Northeast,2,Rain,0.13,0,37,,9
2017-03-04,Northeast,2,Snow,0.09,0,36,,11
2017-03-04,Northwest,1,Clear,0,0,,,
2017-03-04,Northwest,1,Rain,42.66,0,45,41,34
2017-03-04,Northwest,1,Snow,0.95,1,40,,30
2017-03-04,Southeast,5,Clear,0,0,78,73,68
2017-03-04,Southeast,5,Rain,0.07,0,,,
2017-03-04,Southwest,4,Clear,0,0,67,,38
2017-03-04,Southwest,4,Rain,3.44,0,60,58,53
2017-03-04,United Kingdom,10,Rain,0.24,,,47,
2017-03-05,Australia,9,Clear,0,0,79,69,62
2017-03-05,Canada,6,Clear,0,0,50,,41
2017-03-05,Central,3,Clear,0,0,63,59,54
2017-03-05,France,7,Clear,0,0,60,44,48
2017-03-05,Germany,8,Clear,0,0,53,48.5,42
2017-03-05,Northeast,2,Clear,0,0,27,18,8
2017-03-05,Northwest,1,Clear,0,0,47,40,34
2017-03-05,Northwest,1,Rain,12.77,0,44,,34
2017-03-05,Northwest,1,Snow,1.04,8,36,,29
2017-03-05,Southeast,5,Clear,0,0,77,71,68
2017-03-05,Southwest,4,Clear,,0,52,,47
2017-03-05,Southwest,4,Rain,65.44,0,69,63,56
2017-03-05,United Kingdom,10,Rain,0.01,,52,45,42
2017-03-06,Australia,9,Clear,0,0,81,67,61
2017-03-06,Canada,6,Clear,0,0,54,,41
2017-03-06,Central,3,Clear,0,0,,,
2017-03-06,Central,3,Rain,0.67,0,79,65,45
2017-03-06,France,7,Clear,0,0,57,43.5,46
2017-03-06,Germany,8,Clear,0,0,48,43,36
2017-03-06,Northeast,2,Clear,0,0,37,25,10
2017-03-06,Northwest,1,Clear,0,0,44,38,35
2017-03-06,Northwest,1,Rain,6.34,0,43,,34
2017-03-06,Northwest,1,Snow,1.28,11,37,,29
2017-03-06,Southeast,5,Clear,0,0,75,71,68
2017-03-06,Southeast,5,Rain,0.05,0,78,,67
2017-03-06,Southwest,4,Clear,0,0,80,72,62
2017-03-06,Southwest,4,Rain,2.69,0,72,,56
2017-03-06,United Kingdom,10,Rain,0.18,,,44,37
2017-03-07,Australia,9,Clear,0,0,82,66.5,55
2017-03-07,Canada,6,Clear,0,0,60,,47
2017-03-07,Canada,6,Rain,0.02,0,,,
2017-03-07,Central,3,Clear,0,0,63,51,34
2017-03-07,Central,3,Rain,1.83,0,,,
2017-03-07,France,7,Clear,0,0,60,44.5,48
2017-03-07,Germany,8,Clear,0,0,39,37.5,35
2017-03-07,Northeast,2,Clear,0,0,43,,17
2017-03-07,Northeast,2,Rain,0.27,0,48,36,28
2017-03-07,Northwest,1,Clear,0,0,,,
2017-03-07,Northwest,1,Rain,17.69,0,42,37,34
2017-03-07,Northwest,1,Snow,2.06,13,34,,30
2017-03-07,Southeast,5,Clear,0,0,77,72,69
2017-03-07,Southeast,5,Rain,0.16,0,77,,68
2017-03-07,Southwest,4,Clear,0,0,80,70,60
2017-03-07,Southwest,4,Rain,0.04,,,,
2017-03-07,United Kingdom,10,Clear,0,,,45,
2017-03-08,Australia,9,Rain,0.03,0,86,71,52
2017-03-08,Canada,6,Clear,0,0,80,,73
2017-03-08,Canada,6,Rain,0.11,0,52,,36
2017-03-08,Central,3,Clear,0,0,71,49,29
2017-03-08,France,7,Rain,0.05,0,65,50.5,47
2017-03-08,Germany,8,Rain,0.05,0,50,43,36
2017-03-08,Northeast,2,Rain,4.73,0,53,51,37
2017-03-08,Northwest,1,Clear,0,,43,,38
2017-03-08,Northwest,1,Rain,36.86,0,42,41,35
2017-03-08,Northwest,1,Snow,2.06,7,34,,30
2017-03-08,Southeast,5,Clear,0,0,79,74,68
2017-03-08,Southeast,5,Rain,0.05,0,,,
2017-03-08,Southwest,4,Clear,0,0,76,65,57
2017-03-08,Southwest,4,Rain,0.21,,,,
2017-03-08,United Kingdom,10,Rain,0.08,,,52,45
2017-03-09,Australia,9,Rain,0.03,0,87,74,53
2017-03-09,Canada,6,Clear,0,0,70,,53
2017-03-09,Central,3,Clear,0,0,69,49,31
2017-03-09,France,7,Clear,0,0,68,54.5,55
2017-03-09,Germany,8,Clear,0,0,51,45,41
2017-03-09,Northeast,2,Clear,0,0,53,46,34
2017-03-09,Northeast,2,Rain,0.82,0,55,,35
2017-03-09,Northwest,1,Clear,0,0,,,
2017-03-09,Northwest,1,Rain,21.29,0,46,39,36
2017-03-09,Northwest,1,Snow,0.85,5,33,,31
2017-03-09,Southeast,5,Clear,0,0,81,74,66
2017-03-09,Southeast,5,Rain,0.04,0,79,,67
2017-03-09,Southwest,4,Clear,0,0,77,71,60
2017-03-09,Southwest,4,Rain,0.11,,,,
2017-03-09,United Kingdom,10,Rain,0.03,,,55,
2017-03-10,Australia,9,Snow,,2,80,68.5,57
2017-03-10,Canada,6,Clear,0,0,67,,47
2017-03-10,Canada,6,Rain,0.02,0,,,
2017-03-10,Central,3,Clear,0,0,45,38,26
2017-03-10,France,7,Snow,0.03,1,61,47.5,52
2017-03-10,Germany,8,Clear,0,0,48,44,39
2017-03-10,Northeast,2,Clear,0,0,46,,29
2017-03-10,Northeast,2,Rain,0.59,0,37,,22
2017-03-10,Northeast,2,Snow,2.69,46,45,34,26
2017-03-10,Northwest,1,Clear,0,0,54,,44
2017-03-10,Northwest,1,Rain,52.65,0,51,48,40
2017-03-10,Southeast,5,Clear,0,0,83,74,66
2017-03-10,Southwest,4,Clear,0,0,81,69,58
2017-03-10,Southwest,4,Rain,6.99,0,,,
2017-03-10,United Kingdom,10,Clear,0,,,49,
2017-03-11,Australia,9,Snow,,4,83,68.5,60
2017-03-11,Canada,6,Clear,0,0,83,,67
2017-03-11,Canada,6,Rain,0.33,0,,,
2017-03-11,Canada,6,Snow,0.21,1,31,,10
2017-03-11,Central,3,Clear,0,0,,,
2017-03-11,Central,3,Rain,0.16,,38,,27
2017-03-11,Central,3,Snow,0.17,1,36,34,28
2017-03-11,France,7,Snow,0.22,3,67,49.5,45
2017-03-11,Germany,8,Snow,0.07,0,49,41,33
2017-03-11,Northeast,2,Clear,0,0,24,,9
2017-03-11,Northeast,2,Rain,0.91,0,31,,10
2017-03-11,Northeast,2,Snow,6.81,73,30,19,10
2017-03-11,Northwest,1,Clear,0,0,,,
2017-03-11,Northwest,1,Rain,7.06,0,51,45,39
2017-03-11,Southeast,5,Clear,0,0,84,74,66
2017-03-11,Southwest,4,Clear,0,0,82,,56
2017-03-11,Southwest,4,Rain,5.26,0,67,66,60
2017-03-11,United Kingdom,10,Clear,0,,,54,
2017-03-12,Australia,9,Clear,0,0,87,70,63
2017-03-12,Canada,6,Clear,0,0,53,,40
2017-03-12,Central,3,Clear,0,0,44,31,20
2017-03-12,Central,3,Rain,0.07,,,,
2017-03-12,Central,3,Snow,0.75,7,,,
2017-03-12,France,7,Clear,0,0,68,52,50
2017-03-12,Germany,8,Clear,0,0,43,34.5,29
2017-03-12,Northeast,2,Clear,0,0,24,17,7
2017-03-12,Northeast,2,Rain,0.6,0,,,
2017-03-12,Northwest,1,Clear,0,0,52,,45
2017-03-12,Northwest,1,Rain,27.48,0,51,48,42
2017-03-12,Southeast,5,Clear,0,0,83,,67
2017-03-12,Southeast,5,Rain,2.58,0,83,75,67
2017-03-12,Southwest,4,Clear,0,0,62,55,45
2017-03-12,Southwest,4,Rain,47.01,0,63,,46
2017-03-12,United Kingdom,10,Clear,0,,,51,
2017-03-13,Australia,9,Clear,0,0,80,69,56
2017-03-13,Canada,6,Clear,0,0,28,,9
2017-03-13,Canada,6,Rain,0.55,0,83,,65
2017-03-13,Central,3,Clear,0,0,41,35,25
2017-03-13,France,7,Clear,0,0,67,52.5,52
2017-03-13,Germany,8,Clear,0,0,49,40,29
2017-03-13,Northeast,2,Clear,0,0,31,22,10
2017-03-13,Northeast,2,Rain,1.17,0,,,
2017-03-13,Northwest,1,Clear,0,0,,,
2017-03-13,Northwest,1,Rain,20.41,0,51,50,45
2017-03-13,Southeast,5,Clear,0,0,84,74,69
2017-03-13,Southeast,5,Rain,6.18,0,81,,67
2017-03-13,Southwest,4,Clear,0,0,,,
2017-03-13,Southwest,4,Rain,0.94,0,61,54,44
2017-03-13,United Kingdom,10,Rain,0.13,,60,51,
2017-03-14,Australia,9,Clear,0,0,91,77.5,61
2017-03-14,Canada,6,Rain,1.39,0,61,,42
2017-03-14,Central,3,Clear,0,0,,,
2017-03-14,Central,3,Rain,0.04,,33,,20
2017-03-14,Central,3,Snow,0.12,1,32,28,21
2017-03-14,France,7,Snow,0.06,1,70,50,48
2017-03-14,Germany,8,Snow,0.1,1,52,42.5,33
2017-03-14,Northeast,2,Clear,0,0,34,,15
2017-03-14,Northeast,2,Rain,3.93,0,39,,26
2017-03-14,Northeast,2,Snow,16.6,93,37,31,18
2017-03-14,Northwest,1,Clear,0,0,,,
2017-03-14,Northwest,1,Rain,71.54,0,56,52,46
2017-03-14,Southeast,5,Rain,11.71,0,81,73,65
2017-03-14,Southwest,4,Clear,0,0,72,54,40
2017-03-14,Southwest,4,Rain,0.47,0,66,,38
2017-03-14,United Kingdom,10,Clear,0,,,52,45
2017-03-15,Australia,9,Snow,,5,93,80.5,65
2017-03-15,Canada,6,Clear,0,0,81,,57
2017-03-15,Canada,6,Rain,1.81,0,,,
2017-03-15,Canada,6,Snow,1.89,8,38,,18
2017-03-15,Central,3,Clear,0,0,39,28,19
2017-03-15,Central,3,Rain,0.33,0,,,
2017-03-15,Central,3,Snow,0.38,4,,,
2017-03-15,France,7,Snow,1.44,6,70,53.5,55
2017-03-15,Germany,8,Snow,1.46,10,56,49,40
2017-03-15,Northeast,2,Clear,0,0,30,26,18
2017-03-15,Northeast,2,Rain,10.14,0,29,,19
2017-03-15,Northeast,2,Snow,71.52,374,38,,17
2017-03-15,Northwest,1,Clear,0,0,,,
2017-03-15,Northwest,1,Rain,60.84,0,52,50,44
2017-03-15,Southeast,5,Clear,0,0,74,64,56
2017-03-15,Southeast,5,Rain,0.04,0,78,,57
2017-03-15,Southwest,4,Clear,0,0,72,57,41
2017-03-15,United Kingdom,10,Clear,0,,,54,46
2017-03-16,Australia,9,Clear,0,0,75,64.5,68
2017-03-16,Canada,6,Clear,0,0,52,,36
2017-03-16,Central,3,Clear,0,0,71,44,31
2017-03-16,France,7,Clear,0,0,70,55,52
2017-03-16,Germany,8,Clear,0,0,55,45,36
2017-03-16,Northeast,2,Clear,0,0,32,26,18
2017-03-16,Northwest,1,Clear,0,0,53,45,39
2017-03-16,Northwest,1,Rain,30.44,0,51,,36
2017-03-16,Southeast,5,Clear,0,0,72,61,52
2017-03-16,Southwest,4,Clear,0,0,,,
2017-03-16,Southwest,4,Rain,0.7,0,76,67,52
2017-03-16,United Kingdom,10,Clear,0,,,49,42
2017-03-17,Australia,9,Clear,0,0,74,60.5,57
2017-03-17,Canada,6,Clear,0,0,55,,39
2017-03-17,Central,3,Clear,0,0,73,63,48
2017-03-17,France,7,Clear,0,0,64,50.5,50
2017-03-17,Germany,8,Clear,0,0,52,45.5,38
2017-03-17,Northeast,2,Clear,0,0,38,33,19
2017-03-17,Northwest,1,Clear,0,0,50,,34
2017-03-17,Northwest,1,Rain,8.26,0,49,43,35
2017-03-17,Southeast,5,Clear,0,0,73,65,54
2017-03-17,Southwest,4,Clear,0,0,80,71,60
2017-03-17,Southwest,4,Rain,0.09,,,,
2017-03-17,United Kingdom,10,Clear,0,,53,47,
2017-03-18,Australia,9,Clear,0,0,86,70.5,49
2017-03-18,Canada,6,Clear,0,0,60,,42
2017-03-18,Central,3,Clear,0,0,66,52,35
2017-03-18,France,7,Clear,0,0,68,51.5,49
2017-03-18,Germany,8,Clear,0,0,52,43,37
2017-03-18,Northeast,2,Clear,0,0,40,32,18
2017-03-18,Northwest,1,Rain,98.44,0,53,48,36
2017-03-18,Southeast,5,Clear,0,0,75,70,60
2017-03-18,Southeast,5,Rain,0.01,0,,,
